day,store,avg_diff,roi_original,roi
85,Store_A,191.31913454228817,0.1913191345422881,0.5983645626837367
85,Store_B,77.1033064427297,0.0771033064427297,0.48015485917621764
85,Store_C,9.626739070866492,0.0096267390708664,0.5617886879191316
85,Store_D,22.904356114147685,0.0229043561141476,0.3460920178157503
85,Store_E,117.67199010670682,0.1176719901067068,0.5104422431023613
86,Store_A,137.3379631036844,0.1373379631036844,0.5049840382062319
86,Store_B,88.89750924585236,0.0888975092458523,0.5133114943575069
86,Store_C,22.313120199403055,0.022313120199403,0.6429235798473214
86,Store_D,-4.582300317125851,-0.0045823003171258,0.15605317532803695
86,Store_E,116.14461036386196,0.1161446103638619,0.6826816709636294
87,Store_A,202.81454885537588,0.2028145488553758,0.5074370795280053
87,Store_B,68.46082511196114,0.0684608251119611,0.45243566522860756
87,Store_C,63.74709999201525,0.0637470999920152,0.5736045078481866
87,Store_D,60.813258452681154,0.0608132584526811,0.24896842324099808
87,Store_E,69.51969336096911,0.0695196933609691,0.7440831494197264
88,Store_A,69.25015632585618,0.0692501563258561,0.44510109148511484
88,Store_B,59.92051858143056,0.0599205185814305,0.263062484247755
88,Store_C,32.73831890751474,0.0327383189075147,0.5732327945912187
88,Store_D,98.13319951347336,0.0981331995134733,0.656332646371454
88,Store_E,120.05480819210062,0.1200548081921006,0.6011014863406088
89,Store_A,189.466530173595,0.189466530173595,0.43824627643039704
89,Store_B,58.2240254099333,0.0582240254099332,0.2654892804323166
89,Store_C,31.42076998456348,0.0314207699845634,0.5268949073887452
89,Store_D,134.140730432727,0.134140730432727,0.7165538880599719
89,Store_E,115.51106801797816,0.1155110680179781,0.6040090414736846
90,Store_A,193.77672846837592,0.1937767284683759,0.5532403415087639
90,Store_B,34.90600097765166,0.0349060009776516,0.3714535797840546
90,Store_C,29.46530551191196,0.0294653055119119,0.4295886131655482
90,Store_D,182.831665403048,0.182831665403048,0.6341134307765404
90,Store_E,69.943510121654,0.069943510121654,0.5346585784147467
91,Store_A,166.30970934871155,0.1663097093487115,0.6168209128686866
91,Store_B,139.9104266637718,0.1399104266637718,0.4474559670592984
91,Store_C,50.11601486733544,0.0501160148673354,0.42579993654854814
91,Store_D,-0.5778685779111864,-0.0005778685779111,0.6126396608097957
91,Store_E,92.88157509534656,0.0928815750953465,0.398461658930586
92,Store_A,243.79727696686552,0.2437972769668655,0.5078401261319995
92,Store_B,109.8017235681552,0.1098017235681552,0.6166330339309135
92,Store_C,36.909397386771595,0.0369093973867716,0.48887662628639444
92,Store_D,115.91347324948606,0.115913473249486,0.4927921198233357
92,Store_E,73.72203852854679,0.0737220385285468,0.38981248921607564
93,Store_A,138.6714482765246,0.1386714482765245,0.4820677846419926
93,Store_B,115.62978938322723,0.1156297893832272,0.6992817599978367
93,Store_C,42.2898516373371,0.0422898516373371,0.5139049880518322
93,Store_D,139.63727980639828,0.1396372798063982,0.3605444399967199
93,Store_E,108.54084952502276,0.1085408495250227,0.4551274589673325
94,Store_A,118.6352821658059,0.1186352821658059,0.5225426848234228
94,Store_B,109.81889898394851,0.1098188989839485,0.6447616053687559
94,Store_C,26.813520513662244,0.0268135205136622,0.5251361414037191
94,Store_D,-57.74009194708718,-0.0577400919470871,0.3246121791330876
94,Store_E,44.95865910423111,0.0449586591042311,0.5065144376860732
95,Store_A,204.8325001939244,0.2048325001939244,0.531338357350641
95,Store_B,129.84138014063075,0.1298413801406307,0.7086380931224942
95,Store_C,37.13414693960635,0.0371341469396063,0.6482121747815331
95,Store_D,-83.1135811680141,-0.0831135811680141,0.019804619227553624
95,Store_E,96.667352130154,0.0966673521301539,0.6288978480095643
96,Store_A,199.83181139415484,0.1998318113941548,0.5905576511690681
96,Store_B,97.31548618458508,0.097315486184585,0.6220385534946171
96,Store_C,24.853824928435408,0.0248538249284354,0.5641763551746984
96,Store_D,-142.5597973689584,-0.1425597973689584,0.0
96,Store_E,113.91587151743316,0.1139158715174331,0.7457037035545282
97,Store_A,124.69150007620205,0.124691500076202,0.4582520978948602
97,Store_B,105.46776367527175,0.1054677636752717,0.5875283146490167
97,Store_C,48.641826598129825,0.0486418265981298,0.5483205164645172
97,Store_D,-59.15636949787431,-0.0591563694978743,0.21075072710651904
97,Store_E,123.49293405732186,0.1234929340573218,0.7034739846678943
98,Store_A,158.2352538869321,0.1582352538869321,0.38668104458863767
98,Store_B,98.8556511203864,0.0988556511203864,0.632880521221846
98,Store_C,29.764532089897656,0.0297645320898976,0.5202862094778666
98,Store_D,85.20428709463448,0.0852042870946344,0.2897087568401059
98,Store_E,129.41757439809805,0.129417574398098,0.6726449176999633
99,Store_A,121.0210521309998,0.1210210521309998,0.38140623930670126
99,Store_B,89.08595708760116,0.0890859570876011,0.7117915730323976
99,Store_C,26.628557678770296,0.0266285576787702,0.5315651092169996
99,Store_D,26.270146244754052,0.026270146244754,0.2875905591242219
99,Store_E,32.8134146422137,0.0328134146422137,0.5891829640427168
100,Store_A,157.23479375890815,0.1572347937589081,0.4777226040182944
100,Store_B,96.42200673423686,0.0964220067342368,0.7557485073890502
100,Store_C,24.352139789455094,0.024352139789455,0.5875911606739804
100,Store_D,40.24620471279449,0.0402462047127944,0.13638900278453103
100,Store_E,87.6139578156643,0.0876139578156643,0.5565481088626193
101,Store_A,137.1206659067271,0.1371206659067271,0.4571825678046447
101,Store_B,92.9763760633958,0.0929763760633957,0.8689996622659316
101,Store_C,25.66181474682223,0.0256618147468222,0.6409629431314809
101,Store_D,9.084390583662945,0.0090843905836629,0.005801625597200285
101,Store_E,63.802109846131955,0.0638021098461319,0.5276147188918213
102,Store_A,142.6543031015218,0.1426543031015218,0.37733674254706173
102,Store_B,108.80591425411768,0.1088059142541176,0.7734664252499177
102,Store_C,35.5084999404789,0.0355084999404789,0.4924275939122762
102,Store_D,-18.17886106941509,-0.018178861069415,0.23225666322061175
102,Store_E,87.28756391155045,0.0872875639115504,0.605603584916884
103,Store_A,147.38845273992052,0.1473884527399205,0.38250697392346317
103,Store_B,118.5726002044692,0.1185726002044692,0.5983134329342206
103,Store_C,30.5211177715033,0.0305211177715033,0.4853830908829751
103,Store_D,57.35685754992061,0.0573568575499206,0.6013939233283415
103,Store_E,82.61318265766946,0.0826131826576694,0.42177611060712755
104,Store_A,236.81518377459588,0.2368151837745958,0.5011634384820518
104,Store_B,46.9554676837074,0.0469554676837074,0.40433543115109294
104,Store_C,7.060562058000472,0.0070605620580004,0.451579576413604
104,Store_D,319.88235893668184,0.3198823589366818,0.722364797665189
104,Store_E,96.95063909800254,0.0969506390980025,0.42120544778106955
105,Store_A,226.62758120924724,0.2266275812092472,0.5462651066786646
105,Store_B,75.8232578744171,0.0758232578744171,0.3690329264336381
105,Store_C,65.03617278334988,0.0650361727833498,0.48454710142152435
105,Store_D,103.81713388780877,0.1038171338878087,0.654123924926092
105,Store_E,89.45205074460733,0.0894520507446073,0.46092358787471693
106,Store_A,204.365814833761,0.2043658148337609,0.5576291462425427
106,Store_B,58.69760094543683,0.0586976009454368,0.40959322679703086
106,Store_C,46.79240161265409,0.046792401612654,0.5964987026984653
106,Store_D,-71.17499569192688,-0.0711749956919268,0.35529045995223185
106,Store_E,126.98459464577527,0.1269845946457752,0.6130988175453175
107,Store_A,126.59525963170142,0.1265952596317014,0.484236590709436
107,Store_B,130.77910191268268,0.1307791019126827,0.5628941632798704
107,Store_C,46.36780077709879,0.0463678007770987,0.7163447435800235
107,Store_D,0.2933212002382973,0.0002933212002382,0.06331974048053873
107,Store_E,125.75884121184284,0.1257588412118428,0.6905727084927326
108,Store_A,172.81132397119296,0.1728113239711929,0.5010958876608879
108,Store_B,112.27110285460118,0.1122711028546011,0.61120336217467
108,Store_C,71.7003328171131,0.071700332817113,0.6837751076289871
108,Store_D,11.219025228131857,0.0112190252281318,0.0
108,Store_E,133.69456796026594,0.1336945679602659,0.7836164185900514
109,Store_A,182.36370394651848,0.1823637039465184,0.6510163937555902
109,Store_B,48.910792521891025,0.048910792521891,0.5307195482237603
109,Store_C,54.892547232372415,0.0548925472323724,0.5569063853644831
109,Store_D,-66.08331630908381,-0.0660833163090838,0.1308496693705953
109,Store_E,79.96109315030262,0.0799610931503026,0.6471916611716063
110,Store_A,227.45536186821596,0.2274553618682159,0.6894217936602418
110,Store_B,65.51384482799416,0.0655138448279941,0.45285027136868183
110,Store_C,1.9032884235402685,0.0019032884235402,0.44595537334659546
110,Store_D,-25.41949421721569,-0.0254194942172156,0.284976468488979
110,Store_E,131.4073312818427,0.1314073312818426,0.6710438599376954
111,Store_A,176.19120664066193,0.1761912066406619,0.5486968783209887
111,Store_B,75.13226657009393,0.0751322665700939,0.4595461287467824
111,Store_C,6.2972569432673815,0.0062972569432673,0.3375269199496084
111,Store_D,51.21838545414424,0.0512183854541442,0.5709523946671705
111,Store_E,77.22424305496862,0.0772242430549686,0.6400107641162537
112,Store_A,79.46841019503157,0.0794684101950315,0.4601527896324263
112,Store_B,89.792892910673,0.089792892910673,0.39151114283630206
112,Store_C,34.805223318621344,0.0348052233186213,0.39693994765922913
112,Store_D,62.84113392592602,0.062841133925926,0.796877943387054
112,Store_E,156.5454716099773,0.1565454716099773,0.5047753688691953
113,Store_A,137.79974335336442,0.1377997433533644,0.34215747468738855
113,Store_B,83.12821078259778,0.0831282107825977,0.41518705372276926
113,Store_C,69.72717874099695,0.0697271787409969,0.5179278982982649
113,Store_D,230.19243696347112,0.2301924369634711,0.8808888458334442
113,Store_E,59.31892111529187,0.0593189211152918,0.390264343818066
114,Store_A,195.022380268386,0.195022380268386,0.23495989509329634
114,Store_B,83.3899507336913,0.0833899507336912,0.4237377736505269
114,Store_C,61.02261190459872,0.0610226119045987,0.5480230855056425
114,Store_D,75.3428715978088,0.0753428715978088,0.937232411384476
114,Store_E,81.68116768619363,0.0816811676861936,0.3789864257631688
115,Store_A,110.48119240653972,0.1104811924065397,0.38427095045304127
115,Store_B,139.000016005392,0.139000016005392,0.44356470786642904
115,Store_C,43.19230787971976,0.0431923078797197,0.5099307419985133
115,Store_D,104.4454050680232,0.1044454050680232,0.8063696472099112
115,Store_E,122.11677295154546,0.1221167729515454,0.37725348248291213
116,Store_A,79.09656680687398,0.0790965668068739,0.3352713937759305
116,Store_B,99.54188657030886,0.0995418865703088,0.6032380706871892
116,Store_C,40.562211216348985,0.0405622112163489,0.5472682493452453
116,Store_D,177.70190880180715,0.1777019088018071,0.5649303159718664
116,Store_E,116.86709031909405,0.116867090319094,0.4768607014341758
117,Store_A,196.8206425413804,0.1968206425413803,0.3437625215068985
117,Store_B,90.55733839329984,0.0905573383932998,0.6323034590771273
117,Store_C,39.92640398481417,0.0399264039848141,0.5411925465324636
117,Store_D,-76.6572581286518,-0.0766572581286518,0.5449667264779927
117,Store_E,88.27770692024303,0.088277706920243,0.45410514512305167
118,Store_A,127.25116466938849,0.1272511646693885,0.3390633301044675
118,Store_B,90.10800390765804,0.090108003907658,0.5770390676334352
118,Store_C,29.41932752099946,0.0294193275209994,0.5806120299843835
118,Store_D,33.84674043603124,0.0338467404360312,0.6258152076017434
118,Store_E,68.1107304692461,0.0681107304692461,0.38273330348027734
119,Store_A,167.08892729320112,0.1670889272932011,0.3711505631826256
119,Store_B,85.50086480956507,0.085500864809565,0.6917315138677355
119,Store_C,40.57254139906251,0.0405725413990625,0.47472256489533493
119,Store_D,201.50729752366863,0.2015072975236686,0.613763692797061
119,Store_E,56.93856662378147,0.0569385666237814,0.35801282025452935
120,Store_A,86.53875894490443,0.0865387589449044,0.36700540706010787
120,Store_B,145.85681290097418,0.1458568129009742,0.6694125968280717
120,Store_C,28.044895009844204,0.0280448950098442,0.36308618287022737
120,Store_D,111.60248873219072,0.1116024887321907,0.8089080574510072
120,Store_E,105.4607429452309,0.1054607429452309,0.3016184257205702
121,Store_A,216.66373955077975,0.2166637395507797,0.4748238466926911
121,Store_B,154.70507409419827,0.1547050740941982,0.555025629320538
121,Store_C,23.751386850196845,0.0237513868501968,0.2816595078579437
121,Store_D,49.93779122165115,0.0499377912216511,0.8439826912605586
121,Store_E,89.25544133516647,0.0892554413351664,0.356669739672024
122,Store_A,196.48059910426653,0.1964805991042665,0.45059158917901404
122,Store_B,95.06982316351603,0.095069823163516,0.5553237702062352
122,Store_C,51.214625385377026,0.051214625385377,0.430959244438288
122,Store_D,214.842062830822,0.214842062830822,0.7926663762204602
122,Store_E,28.82542680102875,0.0288254268010287,0.27460331275376615
123,Store_A,135.97335554934224,0.1359733555493422,0.5936332825627757
123,Store_B,68.68696435758677,0.0686869643575867,0.5083428340832714
123,Store_C,42.3105570637208,0.0423105570637208,0.5140991330029148
123,Store_D,212.04349988634576,0.2120434998863457,0.6342957797027791
123,Store_E,74.58918811848265,0.0745891881184826,0.23282800487010358
124,Store_A,140.98096055586038,0.1409809605558603,0.5137073583188402
124,Store_B,88.24102341463013,0.0882410234146301,0.5147012589123346
124,Store_C,48.28857009187172,0.0482885700918717,0.6157499304963219
124,Store_D,35.141653187602564,0.0351416531876025,0.6276642652996763
124,Store_E,45.04705687653689,0.0450470568765368,0.20590380116373402
125,Store_A,234.67370915978077,0.2346737091597807,0.5296584359037618
125,Store_B,122.82609851201607,0.122826098512016,0.533044568112755
125,Store_C,24.77664222153014,0.0247766422215301,0.5110924602475031
125,Store_D,15.853727258877154,0.0158537272588771,0.6242350242602845
125,Store_E,75.06559756708914,0.0750655975670891,0.282085477416902
126,Store_A,119.1570253547031,0.1191570253547031,0.5832889134647576
126,Store_B,107.70147193315314,0.1077014719331531,0.4685314833651229
126,Store_C,65.36427417319385,0.0653642741731938,0.44179500297875307
126,Store_D,236.7631807209975,0.2367631807209975,0.5641433785842348
126,Store_E,19.744692695315617,0.0197446926953156,0.43505348623507356
127,Store_A,239.45872546372064,0.2394587254637206,0.5958236202178273
127,Store_B,109.802009854855,0.109802009854855,0.4805612762467522
127,Store_C,45.833067702879056,0.045833067702879,0.44690731881295037
127,Store_D,214.4998988427893,0.2144998988427892,0.5163846248892283
127,Store_E,193.1549580873183,0.1931549580873183,0.46846221448485387
128,Store_A,213.61846789375883,0.2136184678937588,0.47652599371313403
128,Store_B,93.03384960310208,0.093033849603102,0.4656487443385989
128,Store_C,52.948952101674074,0.052948952101674,0.48142682990977775
128,Store_D,-16.16304208654727,-0.0161630420865472,0.5486486305397468
128,Store_E,116.87291381258564,0.1168729138125856,0.5413868236366495
129,Store_A,148.6602857778609,0.1486602857778609,0.6229419443874584
129,Store_B,101.02271688265132,0.1010227168826513,0.5352967868704261
129,Store_C,37.21192408841056,0.0372119240884105,0.4953428054548666
129,Store_D,38.958805665522846,0.0389588056655228,0.31694763885095983
129,Store_E,44.9103764698067,0.0449103764698067,0.5419193683432759
130,Store_A,142.03431936348295,0.1420343193634829,0.5754285578049522
130,Store_B,80.3751489944216,0.0803751489944216,0.5711886362434048
130,Store_C,17.635177628573103,0.0176351776285731,0.5570280723762772
130,Store_D,133.27267984500762,0.1332726798450076,0.20179087746364996
130,Store_E,160.8150888213424,0.1608150888213423,0.6000755284648215
131,Store_A,191.33041874547123,0.1913304187454712,0.47477659777792786
131,Store_B,74.26751356020789,0.0742675135602078,0.48649450487898344
131,Store_C,29.15806403507148,0.0291580640350714,0.5468723343482528
131,Store_D,-6.806264417356974,-0.0068062644173569,0.4141831354456236
131,Store_E,56.048418303522546,0.0560484183035225,0.5748276338788807
132,Store_A,95.2926204185859,0.0952926204185859,0.40196440296624864
132,Store_B,55.95920523700858,0.0559592052370085,0.4770605611205617
132,Store_C,17.104082223652103,0.0171040822236521,0.486828995269045
132,Store_D,25.502341499944,0.025502341499944,0.4632609677296937
132,Store_E,105.91848361405664,0.1059184836140566,0.6789577530949985
133,Store_A,138.84841324925844,0.1388484132492584,0.3515980764001584
133,Store_B,91.69010783043608,0.091690107830436,0.522862961830454
133,Store_C,46.19701519021241,0.0461970151902124,0.4484247371076656
133,Store_D,130.9453486918048,0.1309453486918048,0.6505488771916086
133,Store_E,63.72317263284866,0.0637231726328486,0.5377704030679546
134,Store_A,127.16815830061331,0.1271681583006133,0.1745629501821333
134,Store_B,90.00564109493628,0.0900056410949362,0.5534393468234299
134,Store_C,12.053044402827124,0.0120530444028271,0.45145411189344575
134,Store_D,74.39370275052276,0.0743937027505227,0.8105802686203695
134,Store_E,96.12022992136566,0.0961202299213656,0.5228803194950032
135,Store_A,151.71241411823513,0.1517124141182351,0.3461130758370177
135,Store_B,103.82453896264728,0.1038245389626472,0.542948321320545
135,Store_C,41.680923848048394,0.0416809238480484,0.41797922788647185
135,Store_D,182.7140277494047,0.1827140277494047,0.6537692044976903
135,Store_E,96.93522897896494,0.0969352289789649,0.5607347923671545
136,Store_A,105.57692993692936,0.1055769299369293,0.3646653446234567
136,Store_B,105.7025404367216,0.1057025404367216,0.6431178075216324
136,Store_C,53.01039761674783,0.0530103976167478,0.4240526741314017
136,Store_D,29.435159085995775,0.0294351590859957,0.47695226534196966
136,Store_E,86.68254384997867,0.0866825438499786,0.5973978976942299
137,Store_A,189.1084293362673,0.1891084293362673,0.4267661181177754
137,Store_B,85.49437165678894,0.0854943716567889,0.5633594768492964
137,Store_C,3.208783628685749,0.0032087836286857,0.46040865067023856
137,Store_D,58.49467882193297,0.0584946788219329,0.4800142332838185
137,Store_E,131.92444379996468,0.1319244437999646,0.5993957835087221
138,Store_A,124.17688461374144,0.1241768846137414,0.5807751503063203
138,Store_B,158.11313114148035,0.1581131311414803,0.5793763542591116
138,Store_C,38.106565722017045,0.038106565722017,0.3771982500259379
138,Store_D,134.41160487842586,0.1344116048784258,0.43202218340858095
138,Store_E,61.182602359592494,0.0611826023595924,0.5809413046820951
139,Store_A,167.66767426228526,0.1676676742622852,0.6330632996150828
139,Store_B,49.05174493692556,0.0490517449369255,0.4289343503734278
139,Store_C,22.44172675707782,0.0224417267570778,0.4128843065837749
139,Store_D,95.60372778475312,0.0956037277847531,0.61258454905762
139,Store_E,112.47950989051556,0.1124795098905155,0.4150804502403205
140,Store_A,241.87522573560648,0.2418752257356065,0.5252121058837695
140,Store_B,101.00339526722932,0.1010033952672293,0.45387355677981667
140,Store_C,22.908401859687004,0.022908401859687,0.5556185467244111
140,Store_D,58.095043152972664,0.0580950431529726,0.5139140249400277
140,Store_E,7.540063716042086,0.007540063716042,0.4186245285418762
141,Store_A,145.91628015661448,0.1459162801566144,0.6111521987833306
141,Store_B,86.7137726061464,0.0867137726061464,0.3664067832136789
141,Store_C,51.36376660982761,0.0513637666098276,0.6252987166826582
141,Store_D,96.39111883604863,0.0963911188360486,0.3014675341408341
141,Store_E,80.72770066031218,0.0807277006603121,0.5464706171797775
142,Store_A,105.72714676374616,0.1057271467637461,0.5618438145761767
142,Store_B,126.85769506207468,0.1268576950620746,0.5245754457449859
142,Store_C,26.52435747534009,0.02652435747534,0.6885994867007884
142,Store_D,-35.90078625729286,-0.0359007862572928,0.22268714913673293
142,Store_E,150.90489592414647,0.1509048959241464,0.4466949470747484
143,Store_A,153.07648552979018,0.1530764855297901,0.5451702120269918
143,Store_B,58.866200749739235,0.0588662007497392,0.5794149967861326
143,Store_C,31.02529803482086,0.0310252980348208,0.7369365196927652
143,Store_D,28.71040753754011,0.0287104075375401,0.1875893111246833
143,Store_E,50.436993418174296,0.0504369934181742,0.444609569875487
144,Store_A,137.307201567286,0.137307201567286,0.7457250532760361
144,Store_B,123.49336214811092,0.1234933621481109,0.7110006976578074
144,Store_C,31.042291833015412,0.0310422918330154,0.6524831287334542
144,Store_D,-5.357913865452132,-0.0053579138654521,0.10850832582359096
144,Store_E,-29.74964831117151,-0.0297496483111715,0.3102598709970344
145,Store_A,148.57637623731384,0.1485763762373138,0.6961986451171783
145,Store_B,110.25055589506272,0.1102505558950627,0.7242054556068916
145,Store_C,47.20635878080676,0.0472063587808067,0.7234097299341345
145,Store_D,23.26157149207905,0.023261571492079,0.09958592691404876
145,Store_E,29.34438261859476,0.0293443826185947,0.2615833737884403
146,Store_A,213.1620202769991,0.2131620202769991,0.5228171980238344
146,Store_B,126.61898545049276,0.1266189854504927,0.6916863034388503
146,Store_C,40.65173811541009,0.04065173811541,0.6433480779987448
146,Store_D,37.57780590662291,0.0375778059066229,0.22214926058956624
146,Store_E,78.91076981125433,0.0789107698112543,0.42027650850468595
147,Store_A,12.679335451699275,0.0126793354516992,0.3830162158070288
147,Store_B,71.44609728071885,0.0714460972807188,0.46504888583905896
147,Store_C,74.97127796707665,0.0749712779670766,0.7046776764822744
147,Store_D,-12.792952287236147,-0.0127929522872361,0.43948145311649467
147,Store_E,75.95326145471364,0.0759532614547136,0.5122836156858573
148,Store_A,126.31062151805769,0.1263106215180577,0.2527989958233115
148,Store_B,69.9205675035702,0.0699205675035702,0.3427730211447633
148,Store_C,38.94752544245582,0.0389475254424558,0.6403863936404414
148,Store_D,128.78802317783726,0.1287880231778372,0.6195090087934687
148,Store_E,87.4936016982707,0.0874936016982707,0.6393112290271725
149,Store_A,132.02517903410006,0.1320251790341,0.3011475049526856
149,Store_B,71.95737593075962,0.0719573759307596,0.1979982272049218
149,Store_C,79.62356378742989,0.0796235637874299,0.5567818213956487
149,Store_D,125.77746409802944,0.1257774640980294,0.7694094535288999
149,Store_E,89.54328723742627,0.0895432872374262,0.6574287649162491
150,Store_A,149.81278698011437,0.1498127869801143,0.5798505084917109
150,Store_B,84.82362125012654,0.0848236212501265,0.22683761296477992
150,Store_C,25.873366678043755,0.0258733666780437,0.43577290279131725
150,Store_D,74.13983436766377,0.0741398343676637,0.5937311776896688
150,Store_E,96.7148131740148,0.0967148131740148,0.6483093507849801
151,Store_A,233.961542611396,0.233961542611396,0.5842198306682934
151,Store_B,44.30197529494841,0.0443019752949484,0.3236754274776801
151,Store_C,22.532002843478597,0.0225320028434786,0.4219525535853307
151,Store_D,91.18691038485,0.09118691038485,0.3938174027451014
151,Store_E,95.2703915158963,0.0952703915158963,0.7549796783957852
152,Store_A,174.04151898883276,0.1740415189888327,0.5533618487121793
152,Store_B,100.6084743091493,0.1006084743091493,0.49336923347736933
152,Store_C,21.31669710512926,0.0213166971051292,0.333493608691112
152,Store_D,-68.69411510936507,-0.068694115109365,0.27792646059763026
152,Store_E,117.8258368307239,0.1178258368307239,0.8316419029025262
153,Store_A,102.94407597182288,0.1029440759718228,0.5538398651022919
153,Store_B,92.52612559336166,0.0925261255933616,0.6102648589306633
153,Store_C,26.34328642850609,0.026343286428506,0.46896235180753637
153,Store_D,63.447354831026914,0.0634473548310269,0.2294022653488726
153,Store_E,131.5299476584408,0.1315299476584407,0.6341756689712015
154,Store_A,171.0368155736736,0.1710368155736736,0.5476269929986873
154,Store_B,120.07179272833288,0.1200717927283328,0.6911569230461967
154,Store_C,35.96474568874224,0.0359647456887422,0.44582587258927286
154,Store_D,55.75442920658598,0.0557544292065859,0.17962787365451616
154,Store_E,100.4733662433392,0.1004733662433392,0.6313257002187854
155,Store_A,211.12380675871003,0.21112380675871,0.5554837291627381
155,Store_B,107.05834678315928,0.1070583467831592,0.6609192163897198
155,Store_C,47.18036213350145,0.0471803621335014,0.3243351943927823
155,Store_D,40.7883092861069,0.0407883092861069,0.32303604612354164
155,Store_E,54.576154120930454,0.0545761541209304,0.6546752529242184
156,Store_A,180.12221860477524,0.1801222186047752,0.6919402083382188
156,Store_B,116.56173164811732,0.1165617316481173,0.7126742040242298
156,Store_C,29.17381602557403,0.029173816025574,0.32366028007730857
156,Store_D,63.98501203934288,0.0639850120393428,0.19327585543355166
156,Store_E,132.59840010522765,0.1325984001052276,0.6163228188391561
157,Store_A,133.33787734614648,0.1333378773461465,0.5505339026296905
157,Store_B,105.79027603014816,0.1057902760301481,0.6419414354455615
157,Store_C,6.14353894106693,0.0061435389410669,0.39427017140173287
157,Store_D,53.42349837655613,0.0534234983765561,0.3452657437508253
157,Store_E,106.8957346138252,0.1068957346138251,0.611381521049434
158,Store_A,200.6826542846056,0.2006826542846055,0.43530043583592554
158,Store_B,119.55240063448656,0.1195524006344865,0.5837184241916605
158,Store_C,29.9709219432316,0.0299709219432316,0.3841642690990723
158,Store_D,-63.85812053425491,-0.0638581205342549,0.542309190628592
158,Store_E,16.178812510629985,0.0161788125106299,0.5957820285668776
159,Store_A,93.244402896418,0.093244402896418,0.5535541634905271
159,Store_B,60.27291016065504,0.060272910160655,0.48469786005769905
159,Store_C,29.340650830184735,0.0293406508301847,0.4642593782657084
159,Store_D,105.37508240045015,0.1053750824004501,0.688587865753049
159,Store_E,42.35326197252867,0.0423532619725286,0.3285404051864956
160,Store_A,213.72824813692017,0.2137282481369201,0.5555734068129339
160,Store_B,80.75299507655058,0.0807529950765505,0.4019449860564657
160,Store_C,14.581190829752744,0.0145811908297527,0.5081752609498889
160,Store_D,217.5877297093805,0.2175877297093805,0.8654057256607713
160,Store_E,84.79148527216806,0.084791485272168,0.16728787308739645
161,Store_A,153.25515657748238,0.1532551565774823,0.48656101431731963
161,Store_B,50.43241528772317,0.0504324152877231,0.34243869285227296
161,Store_C,0.0662717294009941,6.627172940099416e-05,0.37193718126612907
161,Store_D,57.88730251000917,0.0578873025100091,1.0
161,Store_E,-0.1350004481430883,-0.000135000448143,0.2830414757860521
162,Store_A,112.47261560824184,0.1124726156082418,0.5548967387974025
162,Store_B,110.02833426609207,0.110028334266092,0.4132157602541028
162,Store_C,64.97633520103679,0.0649763352010368,0.4032162589746601
162,Store_D,230.8125939094796,0.2308125939094796,0.6867125463571915
162,Store_E,46.52282515668042,0.0465228251566804,0.47315723793738496
163,Store_A,177.2451829460529,0.1772451829460529,0.550055577328288
163,Store_B,95.2119284560953,0.0952119284560952,0.4013057949899204
163,Store_C,19.25522709869394,0.0192552270986939,0.37742670805807993
163,Store_D,95.4461822206324,0.0954461822206323,0.6120249474101972
163,Store_E,126.70709916963102,0.126707099169631,0.6002502650313611
164,Store_A,157.0024904705233,0.1570024904705233,0.5121151333087601
164,Store_B,76.7132687965566,0.0767132687965566,0.4523717268273199
164,Store_C,34.08466519519253,0.0340846651951925,0.433218902114344
164,Store_D,-46.33942376426438,-0.0463394237642643,0.4890466604628329
164,Store_E,111.65501803134596,0.1116550180313459,0.628194261910136
165,Store_A,195.63149270294355,0.1956314927029435,0.5709616738702123
165,Store_B,65.67847454260428,0.0656784745426042,0.4130367058847381
165,Store_C,-3.9486412551310544,-0.003948641255131,0.49403460516405695
165,Store_D,144.8443154168651,0.1448443154168651,0.5467085179421676
165,Store_E,48.59700748960222,0.0485970074896022,0.4695383123698321
166,Store_A,100.93629353958669,0.1009362935395866,0.6115184707011706
166,Store_B,79.16728288637802,0.079167282886378,0.47573844429939993
166,Store_C,59.41526607356364,0.0594152660735636,0.6032019849116634
166,Store_D,12.52076216722766,0.0125207621672276,0.5248025304611056
166,Store_E,-9.229678474484151,-0.0092296784744841,0.2562366669819418
167,Store_A,165.2275947158871,0.1652275947158871,0.5996393929126551
167,Store_B,67.01922269336066,0.0670192226933606,0.47594831946577726
167,Store_C,30.805341051532643,0.0308053410515326,0.4804087114131945
167,Store_D,101.14873094802898,0.1011487309480289,0.7202005547469394
167,Store_E,50.19760077682832,0.0501976007768283,0.2119496910510274
168,Store_A,205.05431563099205,0.205054315630992,0.6336566585141526
168,Store_B,102.89814432371024,0.1028981443237102,0.5391487620043752
168,Store_C,3.7131282944044,0.0037131282944043,0.500489030608533
168,Store_D,-44.07311997760153,-0.0440731199776015,0.44928111160626405
168,Store_E,19.639962998791685,0.0196399629987916,0.38668881468901517
169,Store_A,187.64698631702404,0.187646986317024,0.668019944812717
169,Store_B,123.44255671759792,0.1234425567175979,0.5682689609044859
169,Store_C,1.9638275458209664,0.0019638275458209,0.32987419159531783
169,Store_D,172.51834907260564,0.1725183490726056,0.49955591781314257
169,Store_E,87.74349858234207,0.087743498582342,0.46811175110306474
