store,date,avg_diff,avg_g,total_diff,note
エスパス新宿歌舞伎町店,9/13(⼟),-51,4440,-38144,スマスロ 七つの魔剣が⽀配する
エスパス新宿歌舞伎町店,9/12(⾦),44,3051,32690,L少⼥☆歌劇 レヴュースタァライト -The SLOT-
エスパス新宿歌舞伎町店,9/11(⽊),226,4365,167253,ミスタージャグラー
エスパス新宿歌舞伎町店,9/10(⽔),29,3001,21774,押忍！番⻑4
エスパス新宿歌舞伎町店,9/9(⽕),170,4731,126365,ToLOVEるダークネス TRANCE ver.8.7
エスパス新宿歌舞伎町店,9/8(⽉),-18,3071,-13841,ToLOVEるダークネス TRANCE ver.8.7
エスパス新宿歌舞伎町店,9/7(⽇),33,5445,24740,デビル メイ クライ5 スタイリッシュトライブ
エスパス新宿歌舞伎町店,9/6(⼟),195,5459,144508,スマスロバジリスク〜甲賀忍法帖〜絆2 天膳 BLACK EDITION
エスパス新宿歌舞伎町店,9/5(⾦),9,3013,6676,"9/4(⽊) -2 2,718 -2,026 デビル メイ クライ5 スタイリッシュトライブ"
エスパス新宿歌舞伎町店,9/3(⽔),-79,2837,-58435,Lアズールレーン THE ANIMATION
エスパス新宿歌舞伎町店,9/2(⽕),141,3627,104629,Lパチスロ⾰命機ヴァルヴレイヴ
エスパス新宿歌舞伎町店,9/1(⽉),139,4120,102794,スマスロ スーパーブラックジャック
エスパス新宿歌舞伎町店,8/31(⽇),291,5219,215643,ウルトラミラクルジャグラー
エスパス新宿歌舞伎町店,8/30(⼟),3,5023,2514,デビル メイ クライ5 スタイリッシュトライブ
エスパス新宿歌舞伎町店,8/29(⾦),-52,3202,-38451,この素晴らしい世界に祝福を！
エスパス新宿歌舞伎町店,8/28(⽊),83,4237,61702,スマスロモンキーターンV
エスパス新宿歌舞伎町店,8/27(⽔),239,4962,177227,回胴黙⽰録カイジ 狂宴
エスパス新宿歌舞伎町店,8/26(⽕),11,4573,8153,L少⼥☆歌劇 レヴュースタァライト -The SLOT-
エスパス新宿歌舞伎町店,8/25(⽉),10,4526,7534,Lパチスロ炎炎ノ消防隊
エスパス新宿歌舞伎町店,8/24(⽇),322,5390,238147,ドラゴンハナハナ〜閃光〜-30
エスパス新宿歌舞伎町店,8/23(⼟),186,6228,137732,ハッピージャグラーＶＩＩＩ
エスパス新宿歌舞伎町店,8/22(⾦),146,4371,107898,ダーリン・イン・ザ・フランキス
エスパス新宿歌舞伎町店,8/21(⽊),183,4114,135397,デビル メイ クライ5 スタイリッシュトライブ
エスパス新宿歌舞伎町店,8/20(⽔),-20,3128,-15075,L ＨＥＹ！エリートサラリーマン鏡
エスパス新宿歌舞伎町店,8/19(⽕),-97,2998,-72215,ファンキージャグラー２ＫＴ
エスパス新宿歌舞伎町店,8/18(⽉),198,4644,146402,ヱヴァンゲリヲン 〜約束の扉〜
エスパス新宿歌舞伎町店,8/17(⽇),122,5433,90354,アズールレーン THE ANIMATION
エスパス新宿歌舞伎町店,8/16(⼟),139,5118,102856,L戦国⼄⼥４ 戦乱に閃く炯眼の軍師
エスパス新宿歌舞伎町店,8/15(⾦),77,4834,57224,キングハナハナ-30
エスパス新宿歌舞伎町店,8/14(⽊),-123,3839,-91153,L戦国⼄⼥４ 戦乱に閃く炯眼の軍師
エスパス新宿歌舞伎町店,8/13(⽔),7,4040,5238,アズールレーン THE ANIMATION
エスパス新宿歌舞伎町店,8/12(⽕),-229,3691,-169577,L ToLOVEるダークネス
エスパス新宿歌舞伎町店,8/11(⽉),134,5574,99106,ミスタージャグラー
エスパス新宿歌舞伎町店,8/10(⽇),-40,3898,-29892,いざ！番⻑
エスパス新宿歌舞伎町店,8/9(⼟),-174,3898,-129010,アズールレーン THE ANIMATION
エスパス新宿歌舞伎町店,8/8(⾦),98,5034,72490,末尾4
エスパス新宿歌舞伎町店,8/7(⽊),246,4949,182374,スターハナハナ-30
エスパス新宿歌舞伎町店,8/6(⽔),264,4731,195348,ハッピージャグラーＶＩＩＩ
エスパス新宿歌舞伎町店,8/5(⽕),-88,3260,-65341,スマスロ痛いのは嫌なので防御⼒に極振りしたいと思います。
エスパス新宿歌舞伎町店,8/4(⽉),47,2729,34813,"8/3(⽇) -236 4,384 -174,801"
エスパス新宿歌舞伎町店,8/2(⼟),244,5010,180615,押忍！番⻑4
エスパス新宿歌舞伎町店,8/1(⾦),109,4142,80925,いざ！番⻑
エスパス新宿歌舞伎町店,7/31(⽊),-26,4153,-19417,ヱヴァンゲリヲン 〜約束の扉〜
エスパス新宿歌舞伎町店,7/30(⽔),125,3178,92728,押忍！番⻑4
エスパス新宿歌舞伎町店,7/29(⽕),51,3052,37974,回胴黙⽰録カイジ 狂宴
エスパス新宿歌舞伎町店,7/28(⽉),29,2943,21866,スマスロ スーパーブラックジャック
エスパス新宿歌舞伎町店,7/27(⽇),66,5728,49239,スマスロ 七つの魔剣が⽀配する
エスパス新宿歌舞伎町店,7/26(⼟),94,5491,69908,いざ！番⻑
エスパス新宿歌舞伎町店,7/25(⾦),-195,4004,-144470,スロット ゾンビランドサガ
エスパス新宿歌舞伎町店,7/24(⽊),130,3972,96143,パチスロ 甲鉄城のカバネリ
エスパス新宿歌舞伎町店,7/23(⽔),-76,4694,-56562,スマスロ ゴッドイーター リザレクション
エスパス新宿歌舞伎町店,7/22(⽕),81,4080,59920,押忍！番⻑4
エスパス新宿歌舞伎町店,7/21(⽉),-21,5386,-16239,L ToLOVEるダークネス
エスパス新宿歌舞伎町店,7/20(⽇),-60,4721,-44926,スマスロ ようこそ実⼒⾄上主義の教室へ
エスパス新宿歌舞伎町店,7/19(⼟),-103,3958,-76558,吉宗
エスパス新宿歌舞伎町店,7/18(⾦),522,5424,385926,Lソードアート・オンライン
エスパス新宿歌舞伎町店,7/17(⽊),151,4668,111920,いざ！番⻑
エスパス新宿歌舞伎町店,7/16(⽔),87,4185,64785,ToLOVEるダークネス TRANCE ver.8.7
エスパス新宿歌舞伎町店,7/15(⽕),-1,3545,-906,スマスロ スーパーブラックジャック
エスパス新宿歌舞伎町店,7/14(⽉),170,4568,125731,スマスロ 七つの魔剣が⽀配する
エスパス新宿歌舞伎町店,7/13(⽇),-91,4335,-67276,スマスロ ようこそ実⼒⾄上主義の教室へ
エスパス新宿歌舞伎町店,7/12(⼟),-141,4839,-104418,スマスロ シャーマンキング
エスパス新宿歌舞伎町店,7/11(⾦),135,4717,99902,いざ！番⻑
エスパス新宿歌舞伎町店,7/10(⽊),145,2968,107541,ToLOVEるダークネス TRANCE ver.8.7
エスパス新宿歌舞伎町店,7/9(⽔),168,3007,124167,Lパチスロ⾰命機ヴァルヴレイヴ
エスパス新宿歌舞伎町店,7/8(⽕),153,3598,113551,スマスロ スーパーブラックジャック
エスパス新宿歌舞伎町店,7/7(⽉),-28,6487,-20846,スマスロ バイオハザード5
エスパス新宿歌舞伎町店,7/6(⽇),594,5625,439658,スターハナハナ-30
エスパス新宿歌舞伎町店,7/5(⼟),-32,5049,-24373,ジャグラーガールズSS
エスパス新宿歌舞伎町店,7/4(⾦),-52,2990,-38533,"7/3(⽊) -40 2,935 -29,975"
エスパス新宿歌舞伎町店,7/2(⽔),173,3455,128384,スマスロモンキーターンV
エスパス新宿歌舞伎町店,7/1(⽕),167,4176,123597,Lソードアート・オンライン
エスパス新宿歌舞伎町店,6/30(⽉),81,3504,60341,Lパチスロ炎炎ノ消防隊
エスパス新宿歌舞伎町店,6/29(⽇),-189,3836,-140193,スマスロ シャーマンキング
エスパス新宿歌舞伎町店,6/28(⼟),-77,4430,-56910,スマスロ ゴッドイーター リザレクション
エスパス新宿歌舞伎町店,6/27(⾦),177,5305,131354,翔べ！ハーレムエース
エスパス新宿歌舞伎町店,6/26(⽊),63,4394,46856,スマスロ頭⽂字D 2nd
エスパス新宿歌舞伎町店,6/25(⽔),93,3995,69325,L ToLOVEるダークネス
エスパス新宿歌舞伎町店,6/24(⽕),48,4227,35743,吉宗
エスパス新宿歌舞伎町店,6/23(⽉),303,5088,224395,スロット ゾンビランドサガ
エスパス新宿歌舞伎町店,6/22(⽇),57,5472,42321,緑ドン VIVA!情熱南⽶編 REVIVAL
エスパス新宿歌舞伎町店,6/21(⼟),-61,5360,-45630,キングハナハナ-30
エスパス新宿歌舞伎町店,6/20(⾦),-27,3100,-20246,L ＨＥＹ！エリートサラリーマン鏡
エスパス新宿歌舞伎町店,6/19(⽊),-74,2824,-54933,L⿇雀物語
エスパス新宿歌舞伎町店,6/18(⽔),159,4594,117718,Lパチスロ炎炎ノ消防隊
エスパス新宿歌舞伎町店,6/17(⽕),211,5046,156620,Lゴジラ
エスパス新宿歌舞伎町店,6/16(⽉),-18,4279,-13695,スロット Re:ゼロから始める異世界⽣活 season2
エスパス新宿歌舞伎町店,6/15(⽇),20,4915,14820,いざ！番⻑
エスパス新宿歌舞伎町店,6/14(⼟),122,4389,90747,Lゴジラ
エスパス新宿歌舞伎町店,6/13(⾦),-71,3340,-52992,L東京喰種
エスパス新宿歌舞伎町店,6/12(⽊),59,3033,43743,スマスロ頭⽂字D 2nd
エスパス新宿歌舞伎町店,6/11(⽔),41,4627,30659,スマスロ スーパーブラックジャック
エスパス新宿歌舞伎町店,6/10(⽕),130,3269,96077,L ＨＥＹ！エリートサラリーマン鏡
エスパス新宿歌舞伎町店,6/9(⽉),-58,3112,-43016,Lパチスロ⾰命機ヴァルヴレイヴ
エスパス新宿歌舞伎町店,6/8(⽇),36,4181,26649,スマスロ頭⽂字D 2nd
エスパス新宿歌舞伎町店,6/7(⼟),207,5752,153440,Lゴジラ
エスパス新宿歌舞伎町店,6/6(⾦),127,6047,94358,スマスロ 七つの魔剣が⽀配する
エスパス新宿歌舞伎町店,6/5(⽊),36,3427,27142,https://www.slorepo.com/hole/e382a8e382b9e38391e382b9e697a5e68b93e696b0e5aebfe6ad8ce8889ee4bc8ee794bae5ba97code/ 5/19
エスパス新宿歌舞伎町店,6/4(⽔),-62,3087,-45860,スマスロ 七つの魔剣が⽀配する
エスパス新宿歌舞伎町店,6/3(⽕),13,2850,9760,スマスロ ゴッドイーター リザレクション
エスパス新宿歌舞伎町店,6/2(⽉),66,3947,48984,パチスロ 甲鉄城のカバネリ
エスパス新宿歌舞伎町店,6/1(⽇),240,5465,177812,ToLOVEるダークネス TRANCE ver.8.7
エスパス新宿歌舞伎町店,5/31(⼟),-108,5354,-79880,Lゴジラ
エスパス新宿歌舞伎町店,5/30(⾦),-3,3285,-2738,回胴黙⽰録カイジ 狂宴
エスパス新宿歌舞伎町店,5/29(⽊),-80,2984,-59144,スマスロ頭⽂字D 2nd
エスパス新宿歌舞伎町店,5/28(⽔),-66,2996,-49392,L戦国⼄⼥４ 戦乱に閃く炯眼の軍師
エスパス新宿歌舞伎町店,5/27(⽕),276,5067,204461,Lパチスロからくりサーカス
エスパス新宿歌舞伎町店,5/26(⽉),149,4357,110456,L島娘
エスパス新宿歌舞伎町店,5/25(⽇),-56,5399,-41697,スターハナハナ-30
エスパス新宿歌舞伎町店,5/24(⼟),126,5720,93383,スロット ゾンビランドサガ
エスパス新宿歌舞伎町店,5/23(⾦),109,5591,80966,ファンキージャグラー２ＫＴ
エスパス新宿歌舞伎町店,5/22(⽊),73,4798,54623,ようこそ実⼒⾄上主義の教室へ
エスパス新宿歌舞伎町店,5/21(⽔),143,4143,106325,L戦国⼄⼥４ 戦乱に閃く炯眼の軍師
エスパス新宿歌舞伎町店,5/20(⽕),-179,2955,-132839,スマスロ マギアレコード 魔法少⼥まどか☆マギカ外伝
エスパス新宿歌舞伎町店,5/19(⽉),433,4688,320582,スマスロ頭⽂字D 2nd
エスパス新宿歌舞伎町店,5/18(⽇),-136,4460,-101067,L ToLOVEるダークネス
エスパス新宿歌舞伎町店,5/17(⼟),-49,5403,-36373,スマスロバジリスク〜甲賀忍法帖〜絆2 天膳 BLACK EDITION
エスパス新宿歌舞伎町店,5/16(⾦),238,4405,176421,吉宗
エスパス新宿歌舞伎町店,5/15(⽊),18,3645,13683,"5/14(⽔) -111 2,971 -82,279 L ToLOVEるダークネス"
エスパス新宿歌舞伎町店,5/13(⽕),10,3288,7543,L ToLOVEるダークネス
エスパス新宿歌舞伎町店,5/12(⽉),138,3112,102079,スマスロ頭⽂字D 2nd
エスパス新宿歌舞伎町店,5/11(⽇),332,5639,245502,ハッピージャグラーＶＩＩＩ
エスパス新宿歌舞伎町店,5/10(⼟),-39,4963,-29426,Lルパン三世 ⼤航海者の秘宝
エスパス新宿歌舞伎町店,5/9(⾦),19,3143,14524,回胴黙⽰録カイジ 狂宴
エスパス新宿歌舞伎町店,5/8(⽊),154,3463,114513,"5/7(⽔) +184 5,387 +136,666 ファンキージャグラー２ＫＴ"
エスパス新宿歌舞伎町店,5/6(⽕),32,5581,24278,スマスロ マギアレコード 魔法少⼥まどか☆マギカ外伝
エスパス新宿歌舞伎町店,5/5(⽉),158,6107,117016,シン・エヴァンゲリオン
エスパス新宿歌舞伎町店,5/4(⽇),-140,4349,-103643,少⼥☆歌劇 レヴュースタァライト -The SLOT-
エスパス新宿歌舞伎町店,5/3(⼟),-68,4879,-50379,Lパチスロ炎炎ノ消防隊
エスパス新宿歌舞伎町店,5/2(⾦),209,4605,155146,ミスタージャグラー
エスパス新宿歌舞伎町店,5/1(⽊),-27,5545,-20094,スマスロ モンスターハンターライズ
エスパス新宿歌舞伎町店,4/30(⽔),208,4436,154107,スロット Re:ゼロから始める異世界⽣活 season2
エスパス新宿歌舞伎町店,4/29(⽕),-98,5028,-72896,ゴーゴージャグラー３
エスパス新宿歌舞伎町店,4/28(⽉),-16,3888,-12267,Lルパン三世 ⼤航海者の秘宝
エスパス新宿歌舞伎町店,4/27(⽇),164,6017,121478,Lソードアート・オンライン
エスパス新宿歌舞伎町店,4/26(⼟),-143,6040,-106406,押忍！番⻑4
エスパス新宿歌舞伎町店,4/25(⾦),-5,4430,-3785,L東京喰種
エスパス新宿歌舞伎町店,4/24(⽊),233,5754,172609,Sister Quest
エスパス新宿歌舞伎町店,4/23(⽔),196,5204,144898,スマスロ シャーマンキング
エスパス新宿歌舞伎町店,4/22(⽕),153,4638,113223,ファンキージャグラー２ＫＴ
エスパス新宿歌舞伎町店,4/21(⽉),221,4475,163605,スロット Re:ゼロから始める異世界⽣活 season2
エスパス新宿歌舞伎町店,4/20(⽇),-92,4324,-67182,押忍！番⻑4
エスパス新宿歌舞伎町店,4/19(⼟),82,4625,60030,スマスロ頭⽂字D 2nd
エスパス新宿歌舞伎町店,4/18(⾦),7,3078,5644,L⽝夜叉2
エスパス新宿歌舞伎町店,4/17(⽊),144,4505,105066,スマスロバジリスク〜甲賀忍法帖〜絆2 天膳 BLACK EDITION
エスパス新宿歌舞伎町店,4/16(⽔),-8,4568,-6488,L 真・⼀騎当千
エスパス新宿歌舞伎町店,4/15(⽕),22,4125,16376,スマスロモンキーターンV
エスパス新宿歌舞伎町店,4/14(⽉),33,3049,24629,スマスロ モンスターハンターライズ
エスパス新宿歌舞伎町店,4/13(⽇),7,5071,5508,キングハナハナ-30
エスパス新宿歌舞伎町店,4/12(⼟),16,4519,12084,スロット Re:ゼロから始める異世界⽣活 season2
エスパス新宿歌舞伎町店,4/11(⾦),303,4785,220883,パチスロ 甲鉄城のカバネリ
エスパス新宿歌舞伎町店,4/10(⽊),-41,3378,-29899,Lパチスロ炎炎ノ消防隊
エスパス新宿歌舞伎町店,4/9(⽔),19,2787,14499,Lルパン三世 ⼤航海者の秘宝
エスパス新宿歌舞伎町店,4/8(⽕),-102,3051,-74158,バイオハザード5
エスパス新宿歌舞伎町店,4/7(⽉),129,5186,94035,Lゴジラ対エヴァンゲリオン
エスパス新宿歌舞伎町店,4/6(⽇),51,5899,36753,Lパチスロガールズ＆パンツァー 最終章
エスパス新宿歌舞伎町店,4/5(⼟),-42,5191,-30193,Lゴジラ対エヴァンゲリオン
エスパス新宿歌舞伎町店,4/4(⾦),270,5171,193374,Lパチスロ ダンベル何キロ持てる？
エスパス新宿歌舞伎町店,4/3(⽊),74,3175,53191,L 真・⼀騎当千
エスパス新宿歌舞伎町店,4/2(⽔),38,3790,27240,ファンキージャグラー２ＫＴ
エスパス新宿歌舞伎町店,4/1(⽕),17,3862,12825,L ToLOVEるダークネス
エスパス新宿歌舞伎町店,3/31(⽉),231,4713,165220,ミスタージャグラー
エスパス新宿歌舞伎町店,3/30(⽇),-136,4228,-97511,押忍！番⻑4
エスパス新宿歌舞伎町店,3/29(⼟),-124,4183,-89209,Lゴジラ対エヴァンゲリオン
エスパス新宿歌舞伎町店,3/28(⾦),-80,2995,-57734,L ToLOVEるダークネス
エスパス新宿歌舞伎町店,3/27(⽊),313,5192,224062,バイオハザード5
エスパス新宿歌舞伎町店,3/26(⽔),61,4901,44050,スマスロ 七つの魔剣が⽀配する
エスパス新宿歌舞伎町店,3/25(⽕),-22,4161,-15979,Lパチスロ炎炎ノ消防隊
エスパス新宿歌舞伎町店,3/24(⽉),-59,4154,-42805,Sister Quest
エスパス新宿歌舞伎町店,3/23(⽇),452,6002,323044,Lゴジラ対エヴァンゲリオン
エスパス新宿歌舞伎町店,3/22(⼟),-74,5535,-53531,"3/21(⾦) -48 5,074 -34,306 スマスロ シャーマンキング"
エスパス新宿歌舞伎町店,3/20(⽊),-105,4705,-75339,L ＨＥＹ！エリートサラリーマン鏡
エスパス新宿歌舞伎町店,3/19(⽔),229,4417,163575,Lパチスロ かぐや様は告らせたい
エスパス新宿歌舞伎町店,3/18(⽕),-34,3086,-24624,Sister Quest
エスパス新宿歌舞伎町店,3/17(⽉),387,5341,276379,バイオハザード5
エスパス新宿歌舞伎町店,3/16(⽇),-20,5137,-14534,L⽝夜叉2
エスパス新宿歌舞伎町店,3/15(⼟),-2,5143,-1589,Lパチスロ炎炎ノ消防隊
エスパス新宿歌舞伎町店,3/14(⾦),-35,3220,-25467,スマスロ頭⽂字D 2nd
エスパス新宿歌舞伎町店,3/13(⽊),-105,3097,-74983,"3/12(⽔) -19 2,884 -13,768 L東京喰種"
エスパス新宿歌舞伎町店,3/11(⽕),173,5015,124194,Lルパン三世 ⼤航海者の秘宝
エスパス新宿歌舞伎町店,3/10(⽉),58,3408,42073,L ToLOVEるダークネス
エスパス新宿歌舞伎町店,3/9(⽇),-137,4238,-97865,L ToLOVEるダークネス
エスパス新宿歌舞伎町店,3/8(⼟),13,4835,9666,スマスロバジリスク〜甲賀忍法帖〜絆2 天膳 BLACK EDITION
エスパス新宿歌舞伎町店,3/7(⾦),210,5156,149985,L ＨＥＹ！エリートサラリーマン鏡
エスパス新宿歌舞伎町店,3/6(⽊),328,5402,234544,パチスロ 甲鉄城のカバネリ
エスパス新宿歌舞伎町店,3/5(⽔),-104,3599,-74916,"3/4(⽕) -5 3,104 -3,960"
エスパス新宿歌舞伎町店,3/3(⽉),177,5329,126960,末尾5
エスパス新宿歌舞伎町店,3/2(⽇),198,5012,141784,ドラゴンハナハナ〜閃光〜-30
エスパス新宿歌舞伎町店,3/1(⼟),195,5515,139314,スマスロ モンスターハンターライズ
エスパス新宿歌舞伎町店,2/28(⾦),157,3297,112776,スマスロ モンスターハンターライズ
エスパス新宿歌舞伎町店,2/27(⽊),-23,5374,-17024,シャーマンキング
エスパス新宿歌舞伎町店,2/26(⽔),275,5105,196846,ファンキージャグラー２ＫＴ
エスパス新宿歌舞伎町店,2/25(⽕),105,4252,75342,スロット ゾンビランドサガ
エスパス新宿歌舞伎町店,2/24(⽉),-263,5653,-188005,回胴式遊技機グランベルム
エスパス新宿歌舞伎町店,2/23(⽇),-74,5852,-53519,ジャグラーガールズSS
エスパス新宿歌舞伎町店,2/22(⼟),-115,5861,-82324,スマスロ痛いのは嫌なので防御⼒に極振りしたいと思います。
エスパス新宿歌舞伎町店,2/21(⾦),-11,4620,-7944,Lスマスロとある魔術の禁書⽬録
